"_5_digit_ntd_id","max_agency","max_reporter_type","max_organization_type","report_year","max_city","max_state","max_agency_voms","mode","max_mode_name","type_of_service","max_mode_voms","max_primary_uza_code","max_primary_uza_name","max_primary_uza_area_sq_miles","max_primary_uza_population","max_service_area_sq_miles","max_service_area_population","questionable_record","max_time_period","min_time_service_begins","max_time_service_ends","sum_actual_vehicles_passenger_car_miles","sum_actual_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_deadhead_miles","sum_scheduled_vehicles_passenger_car_revenue_miles","sum_actual_vehicles_passenger_car_hours","sum_actual_vehicles_passenger_car_revenue_hours","sum_actual_vehicles_passenger_car_deadhead_hours","sum_charter_service_hours","sum_school_bus_hours","sum_trains_in_operation","sum_train_miles","sum_train_revenue_miles","sum_train_deadhead_miles","sum_train_hours","sum_train_revenue_hours","sum_train_deadhead_hours","sum_unlinked_passenger_trips_upt","sum_ada_upt","sum_sponsored_service_upt","sum_passenger_miles","sum_directional_route_miles","sum_days_of_service_operated","sum_days_not_operated_strikes","sum_days_not_operated_emergencies"
"00033","Senior Services of Snohomish County, dba: Homage Senior Services","Reduced Reporter","Private-Non-Profit Corporation","2024","Everett","WA","11","DR","Demand Response","DO","10","80389","Seattle--Tacoma, WA","982.52","3544011","2087.00","827957","","Annual Total",,,,"172478",,,,"9755",,,,,,,,,,,"14471",,"0",,,,,
"00033","Senior Services of Snohomish County, dba: Homage Senior Services","Reduced Reporter","Private-Non-Profit Corporation","2024","Everett","WA","11","MB","Bus","DO","1","80389","Seattle--Tacoma, WA","982.52","3544011","2087.00","827957","","Annual Total",,,,"63023",,,,"2512",,,,,,,,,,,"2099",,,,,,,
"00034","Rogue Valley Transportation District","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Medford","OR","52","DR","Demand Response","PT","18","55981","Medford, OR","63.02","171640","78.00","180555","","Annual Total",,,"441236","385946","55290",,"31752","28447","3305",,,,,,,,,,"42166","28704","13462","299371",,,,
"00034","Rogue Valley Transportation District","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Medford","OR","52","MB","Bus","DO","34","55981","Medford, OR","63.02","171640","78.00","180555","","Annual Total",,,"1409378","1323617","85761","1325960","98020","92145","5875","0","0",,,,,,,,"958995",,,"4860766",,,,
"00035","Washington State Ferries","Full Reporter","State Government Unit or Department of Transportation","2024","Olympia","WA","15","FB","Ferryboat","DO","15","80389","Seattle--Tacoma, WA","982.52","3544011","1945.00","3919300","","Annual Total",,,"761355","759247","2108","781471","108936","108571","365","0",,,,,,,,,"18859209",,,"135009793","185.20",,,
"00036","Makah Tribal Council","Reduced Reporter","Tribe","2024","Neah Bay","WA","1","MB","Bus","DO","1","00053","Washington Non-UZA","0.00","1895776",,,"","Annual Total",,,,"29942",,,,"2003",,,,,,,,,,,"3152",,,,,,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Seattle","WA","429","CB","Commuter Bus","DO","124","80389","Seattle--Tacoma, WA","982.52","3544011","1089.00","3385200","","Annual Total",,,"9832587","7687417","2145170","7728654","524794","437106","87688","0","0",,,,,,,,"7421304",,,"104681906","164.25",,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Seattle","WA","429","CB","Commuter Bus","PT","32","80389","Seattle--Tacoma, WA","982.52","3544011","1089.00","3385200","","Annual Total",,,"1927120","1399625","527495","1415788","81276","64464","16812",,,,,,,,,,"1316619",,,"18175824",,,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Seattle","WA","429","CR","Commuter Rail","PT","63","80389","Seattle--Tacoma, WA","982.52","3544011","1089.00","3385200","","Annual Total",,,"1753802","1708406","45396","1788429","61067","55945","5122",,,,"352051","343002","9049","12356","11338","1018","1916429",,,"45961866","163.84",,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Seattle","WA","429","LR","Light Rail","DO","166","80389","Seattle--Tacoma, WA","982.52","3544011","1089.00","3385200","","Annual Total",,,"10618532","9178980","1439552","10046365","567271","495687","71584",,,,"3286586","2841023","445563","158289","140897","17392","29843190",,,"232615362","78.86",,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Seattle","WA","429","MB","Bus","PT","38","80389","Seattle--Tacoma, WA","982.52","3544011","1089.00","3385200","","Annual Total",,,"806817","526780","280037","530815","36282","26965","9317",,,,,,,,,,"459544",,,"6209234","48.93",,,
"00040","Central Puget Sound Regional Transit Authority, dba: Sound Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Seattle","WA","429","SR","Streetcar Rail","DO","6","80389","Seattle--Tacoma, WA","982.52","3544011","1089.00","3385200","","Annual Total",,,"203617","201739","1878","206968","21869","21614","255",,,,"203617","201739","1878","21869","21614","255","992082",,,"1621374","8.54",,,
"00041","Alaska Railroad Corporation","Full Reporter","State Government Unit or Department of Transportation","2024","Anchorage","AK","59","AR","Alaska Railroad","DO","59","02305","Anchorage, AK","91.69","249252","266.00","352701","","Annual Total",,,"1293986","1282149","11837","1284929","50624","48214","2410",,,,"194870","193175","1695","7948","7600","348","234699",,,"29263348","959.93",,,
"00043","Chelan Douglas PTBA , dba: Link Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Wenatchee","WA","82","DR","Demand Response","DO","29","93862","Wenatchee, WA","32.60","78142","197.00","122915","","Annual Total",,,"614568","532808","81760",,"49422","44617","4805",,,,,,,,,,"105323","91996",,"433755",,,,
"00043","Chelan Douglas PTBA , dba: Link Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Wenatchee","WA","82","DR","Demand Response","PT","1","93862","Wenatchee, WA","32.60","78142","197.00","122915","","Annual Total",,,"16164","8323","7841",,"571","318","253",,,,,,,,,,"1312","1312",,"8101",,,,
"00043","Chelan Douglas PTBA , dba: Link Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Wenatchee","WA","82","MB","Bus","DO","36","93862","Wenatchee, WA","32.60","78142","197.00","122915","","Annual Total",,,"2533183","2421453","111730","2423644","128019","121756","6263",,,,,,,,,,"1233837",,,"10747214",,,,
"00043","Chelan Douglas PTBA , dba: Link Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Wenatchee","WA","82","VP","Vanpool","DO","16","93862","Wenatchee, WA","32.60","78142","197.00","122915","","Annual Total",,,"281038","281038","0",,"5390","5390","0",,,,,,,,,,"17530",,,"815805",,,,
"00044","Skagit Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Burlington","WA","79","CB","Commuter Bus","DO","6","60490","Mount Vernon, WA","30.66","66825","760.00","118568","","Annual Total",,,"618752","607453","11299","610004","20897","20127","770","0","0",,,,,,,,"144527",,,"3815513",,,,
"00044","Skagit Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Burlington","WA","79","DR","Demand Response","DO","26","60490","Mount Vernon, WA","30.66","66825","760.00","118568","","Annual Total",,,"521706","438984","82722",,"42293","37522","4771","0","0",,,,,,,,"69156","69156","0","376258",,,,
"00044","Skagit Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Burlington","WA","79","MB","Bus","DO","16","60490","Mount Vernon, WA","30.66","66825","760.00","118568","","Annual Total",,,"1091193","1018565","72628","1046266","72737","69736","3001","0","0",,,,,,,,"357057",,,"1228276",,,,
"00044","Skagit Transit","Full Reporter","Independent Public Agency or Authority of Transit Service","2024","Burlington","WA","79","VP","Vanpool","DO","31","60490","Mount Vernon, WA","30.66","66825","760.00","118568","","Annual Total",,,"576823","576823","0",,"16015","16015","0","0","0",,,,,,,,"52867",,,"2447131",,,,
"00045","Fairbanks North Star Borough , dba: Metropolitan Area Commuter System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Fairbanks","AK","20","DR","Demand Response","DO","8","28549","Fairbanks, AK","74.30","71396","7338.00","95356","","Annual Total",,,,"163782",,,,"9200",,,,,,,,,,,"22618",,"0",,,,,
"00045","Fairbanks North Star Borough , dba: Metropolitan Area Commuter System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Fairbanks","AK","20","MB","Bus","DO","12","28549","Fairbanks, AK","74.30","71396","7338.00","95356","","Annual Total",,,,"520078",,,,"31622",,,,,,,,,,,"273346",,,,,,,
"00046","City of Wilsonville, dba: South Metro Area Regional Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Wilsonville","OR","19","DR","Demand Response","DO","5","71317","Portland, OR--WA","519.30","2104238","80.00","73800","","Annual Total",,,"60468","48416","12052",,"5346","4360","986","0","0",,,,,,,,"12704","7302",,"49685",,,,
"00046","City of Wilsonville, dba: South Metro Area Regional Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Wilsonville","OR","19","MB","Bus","DO","12","71317","Portland, OR--WA","519.30","2104238","80.00","73800","","Annual Total",,,"510406","489845","20561","512994","26808","24289","2519","0","0",,,,,,,,"182585",,,"1157589",,,,
"00046","City of Wilsonville, dba: South Metro Area Regional Transit","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Wilsonville","OR","19","VP","Vanpool","PT","2","71317","Portland, OR--WA","519.30","2104238","80.00","73800","","Annual Total",,,"29714","29714","0",,"625","625","0",,,,,,,,,,"2318",,,"77796",,,,
"00047","City of Corvallis, dba: Corvallis Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Corvallis","OR","10","MB","Bus","PT","10","20422","Corvallis, OR","17.45","66791","14.00","67306","","Annual Total",,,,"407089",,,,"39622",,,,,,,,,,,"1020099",,,,,,,
"00048","City of Lewiston, dba: Lewiston Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Lewiston","ID","5","DR","Demand Response","DO","3","49312","Lewiston, ID--WA","27.93","54798","17.00","54798","","Annual Total",,,,"41450",,,,"3856",,,,,,,,,,,"8208",,"0",,,,,
"00048","City of Lewiston, dba: Lewiston Transit System","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Lewiston","ID","5","MB","Bus","DO","2","49312","Lewiston, ID--WA","27.93","54798","17.00","54798","","Annual Total",,,,"102656",,,,"7332",,,,,,,,,,,"38535",,,,,,,
"00051","Asotin County Public Transportation Benefit Area","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2024","Clarkston","WA","13","DR","Demand Response","DO","2","49312","Lewiston, ID--WA","27.93","54798","20.00","22397","","Annual Total",,,,"45615",,,,"3921",,,,,,,,,,,"8424",,"0",,,,,
"00051","Asotin County Public Transportation Benefit Area","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2024","Clarkston","WA","13","MB","Bus","DO","3","49312","Lewiston, ID--WA","27.93","54798","20.00","22397","","Annual Total",,,,"164704",,,,"10358",,,,,,,,,,,"47147",,,,,,,
"00051","Asotin County Public Transportation Benefit Area","Reduced Reporter","Independent Public Agency or Authority of Transit Service","2024","Clarkston","WA","13","VP","Vanpool","DO","8","49312","Lewiston, ID--WA","27.93","54798","20.00","22397","","Annual Total",,,,"143251",,,,"3280",,,,,,,,,,,"23128",,,,,,,
"00053","Coeur d'Alene Tribe, dba: Citylink Transit","Reduced Reporter","Tribe","2024","Plummer","ID","7","DR","Demand Response","DO","2","18451","Coeur d'Alene, ID","46.76","121831","388.00","21188","","Annual Total",,,,"52932",,,,"1779",,,,,,,,,,,"6056",,"0",,,,,
"00053","Coeur d'Alene Tribe, dba: Citylink Transit","Reduced Reporter","Tribe","2024","Plummer","ID","7","MB","Bus","DO","5","18451","Coeur d'Alene, ID","46.76","121831","388.00","21188","","Annual Total",,,,"594282",,,,"23709",,,,,,,,,,,"190302",,,,,,,
"00055","Kootenai County, dba: Citylink North","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Coeur D Alene","ID","4","DR","Demand Response","PT","4","18451","Coeur d'Alene, ID","46.76","121831","32.00","90132","","Annual Total",,,,"70805",,,,"6857",,,,,,,,,,,"12075",,"0",,,,,
"00057","Central Oregon Intergovernmental Council, dba: Cascades East Transit","Full Reporter","MPO, COG or Other Planning Agency","2024","Bend","OR","90","DR","Demand Response","DO","8","06868","Bend, OR","42.41","106988","78.00","156297","","Annual Total",,,"118915","109618","9297",,"12804","12019","785",,,,,,,,,,"29312",,,"109700",,,,
"00057","Central Oregon Intergovernmental Council, dba: Cascades East Transit","Full Reporter","MPO, COG or Other Planning Agency","2024","Bend","OR","90","DR","Demand Response","PT","8","06868","Bend, OR","42.41","106988","78.00","156297","","Annual Total",,,"179006","166096","12910",,"14509","13563","946",,,,,,,,,,"34482","32003",,"90496",,,,
"00057","Central Oregon Intergovernmental Council, dba: Cascades East Transit","Full Reporter","MPO, COG or Other Planning Agency","2024","Bend","OR","90","MB","Bus","DO","14","06868","Bend, OR","42.41","106988","78.00","156297","","Annual Total",,,"611918","577221","34697","582875","24279","21767","2512",,,,,,,,,,"253484",,,"3191813",,,,
"00057","Central Oregon Intergovernmental Council, dba: Cascades East Transit","Full Reporter","MPO, COG or Other Planning Agency","2024","Bend","OR","90","MB","Bus","PT","13","06868","Bend, OR","42.41","106988","78.00","156297","","Annual Total",,,"342719","333817","8902","334201","27435","26214","1221",,,,,,,,,,"284047",,,"853956",,,,
"00057","Central Oregon Intergovernmental Council, dba: Cascades East Transit","Full Reporter","MPO, COG or Other Planning Agency","2024","Bend","OR","90","VP","Vanpool","PT","47","06868","Bend, OR","42.41","106988","78.00","156297","","Annual Total",,,"411214","411214","0",,"9819","9819","0",,,,,,,,,,"56004",,,"1561291",,,,
"00058","City of Portland, dba: Portland Streetcar","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Portland","OR","14","SR","Streetcar Rail","PT","12","71317","Portland, OR--WA","519.30","2104238","11.00","101220","","Annual Total",,,"375080","374391","689","381680","65864","64712","1152",,,,"375080","374391","689","65864","64712","1152","2860863",,,"3263448","15.44",,,
"00058","City of Portland, dba: Portland Streetcar","Full Reporter","City, County or Local Government Unit or Department of Transportation","2024","Portland","OR","14","TR","Aerial Tramway","PT","2","71317","Portland, OR--WA","519.30","2104238","11.00","101220","","Annual Total",,,"26979","26979","0","26979","2894","2894","0","0","0",,,,,,,,"1240428",,,"793874","1.28",,,
"00059","Josephine County, dba: Josephine Community Transit","Reduced Reporter","City, County or Local Government Unit or Department of Transportation","2024","Grants Pass","OR","18","CB","Commuter Bus","DO","6","34516","Grants Pass, OR","30.42","55724","80.00","48000","","Annual Total",,,,"261325",,,,"8516",,,,,,,,,,,"29998",,,,,,,
